fliI	Lsd-2	Protein	Protein	PPI	0.0	0	1
Dredd	VhaAC39-1	Protein	Protein	PPI	0.0	0	1
Rab5	fax	Protein	Protein	PPI	0.0	0	1
rad50	His4:CG33897	Protein	Protein	PPI	0.0	0	1
CG8636	CG9769	Protein	Protein	PPI	0.0	0	1
Ccp84Ad	CG30160	Protein	Protein	PPI	0.0	0	1
M1BP	fok	Protein	Protein	PPI	0.0	0	1
MRG15	CG3815	Protein	Protein	PPI	0.0	0	1
Mst84Db	CG34376	Protein	Protein	PPI	0.0	0	1
Act5C	CG8668	Protein	Protein	PPI	0.0	0	1
CG5445	fand	Protein	Protein	PPI	0.0	0	1
CG14005	CG14538	Protein	Protein	PPI	0.0	0	1
ari-1	Hakai	Protein	Protein	PPI	0.0	0	1
14-3-3epsilon	Df31	Protein	Protein	PPI	0.0	0	1
Rab1	ATPsyn-gamma	Protein	Protein	PPI	0.0	0	1
14-3-3zeta	RpL8	Protein	Protein	PPI	0.0	0	1
CG8654	CG10420	Protein	Protein	PPI	0.0	0	1
CG2199	jigr1	Protein	Protein	PPI	0.0	0	1
EF2	imd	Protein	Protein	PPI	0.0	0	1
Pc	His3:CG33836	Protein	Protein	PPI	0.0	0	1
N	CG10424	Protein	Protein	PPI	0.0	0	1
skpA	CG14317	Protein	Protein	PPI	0.0	0	1
Rab6	Evi5	Protein	Protein	PPI	0.0	0	1
CG16972	His2A:CG33829	Protein	Protein	PPI	0.0	0	1
rb	MICAL-like	Protein	Protein	PPI	0.0	0	1
CG5180	CG31475	Protein	Protein	PPI	0.0	0	1
ATPsyn-Cf6	CG4119	Protein	Protein	PPI	0.0	0	1
CG8229	CG10274	Protein	Protein	PPI	0.0	0	1
cdc2c	Rbf	Protein	Protein	PPI	0.0	0	1
Ten-m	dpa	Protein	Protein	PPI	0.0	0	1
RpL22	CG9004	Protein	Protein	PPI	0.0	0	1
Droj2	CG42359	Protein	Protein	PPI	0.0	0	1
Grasp65	Sep4	Protein	Protein	PPI	0.0	0	1
alph	rdx	Protein	Protein	PPI	0.0	0	1
Ntf-2	Trx-2	Protein	Protein	PPI	0.0	0	1
pre-mod(mdg4)-T	yellow-d2	Protein	Protein	PPI	0.0	0	1
CG4730	yellow-g	Protein	Protein	PPI	0.0	0	1
CG8235	CG5026	Protein	Protein	PPI	0.0	0	1
Ir60a	CG7920	Protein	Protein	PPI	0.0	0	1
CG8728	CG4612	Protein	Protein	PPI	0.0	0	1
E(bx)	His3:CG33836	Protein	Protein	PPI	0.0	0	1
pre-mod(mdg4)-I	CG11164	Protein	Protein	PPI	0.0	0	1
EfTuM	CG5854	Protein	Protein	PPI	0.0	0	1
mor	Snr1	Protein	Protein	PPI	0.0	0	1
Ada2b	HIP-R	Protein	Protein	PPI	0.0	0	1
CG13114	CG6707	Protein	Protein	PPI	0.0	0	1
Khc	nod	Protein	Protein	PPI	0.0	0	1
CG11505	psd	Protein	Protein	PPI	0.0	0	1
snRNP-U1-70K	OS9	Protein	Protein	PPI	0.0	0	1
Mlc2	Obp56d	Protein	Protein	PPI	0.0	0	1
Jafrac1	Rtnl1	Protein	Protein	PPI	0.0	0	1
Rel	RpS16	Protein	Protein	PPI	0.0	0	1
Cdk5	CG6191	Protein	Protein	PPI	0.0	0	1
Dbp73D	dally	Protein	Protein	PPI	0.0	0	1
cdc2c	sug	Protein	Protein	PPI	0.0	0	1
ird5	CG42389	Protein	Protein	PPI	0.0	0	1
cindr	key	Protein	Protein	PPI	0.0	0	1
alphaTub84B	PGRP-LC	Protein	Protein	PPI	0.0	0	1
CG7277	Lapsyn	Protein	Protein	PPI	0.0	0	1
Fas2	Tango1	Protein	Protein	PPI	0.0	0	1
skpA	CG2010	Protein	Protein	PPI	0.0	0	1
Acon	TpnC4	Protein	Protein	PPI	0.0	0	1
Zasp66	RhoBTB	Protein	Protein	PPI	0.0	0	1
Cnx99A	CG8258	Protein	Protein	PPI	0.0	0	1
Prosbeta1	Prosbeta5	Protein	Protein	PPI	0.0	0	1
CG6805	CG10164	Protein	Protein	PPI	0.0	0	1
CanA1	CG17162	Protein	Protein	PPI	0.0	0	1
Prosalpha5	Rpn9	Protein	Protein	PPI	0.0	0	1
CG4617	CG14044	Protein	Protein	PPI	0.0	0	1
Snr1	Mcr	Protein	Protein	PPI	0.0	0	1
RpS3	koi	Protein	Protein	PPI	0.0	0	1
CG10979	yellow-g	Protein	Protein	PPI	0.0	0	1
CG4168	CG14442	Protein	Protein	PPI	0.0	0	1
Tsp	CG15022	Protein	Protein	PPI	0.0	0	1
da	HLH3B	Protein	Protein	PPI	0.0	0	1
caz	Lsd-2	Protein	Protein	PPI	0.0	0	1
Myo10A	GlyS	Protein	Protein	PPI	0.0	0	1
CG13114	CG3353	Protein	Protein	PPI	0.0	0	1
CG5050	CG5024	Protein	Protein	PPI	0.0	0	1
Adh	up	Protein	Protein	PPI	0.0	0	1
Cp19	CG1544	Protein	Protein	PPI	0.0	0	1
CG8736	CG33017	Protein	Protein	PPI	0.0	0	1
eyg	sisA	Protein	Protein	PPI	0.0	0	1
Syx18	Sec22	Protein	Protein	PPI	0.0	0	1
PGRP-LE	CG15011	Protein	Protein	PPI	0.0	0	1
CG15676	TSG101	Protein	Protein	PPI	0.0	0	1
Rim2	HIP-R	Protein	Protein	PPI	0.0	0	1
asf1	His4:CG33889	Protein	Protein	PPI	0.0	0	1
PCNA	Mdh2	Protein	Protein	PPI	0.0	0	1
Fas2	unc-13	Protein	Protein	PPI	0.0	0	1
CG13991	CG15710	Protein	Protein	PPI	0.0	0	1
Mad	CG45050	Protein	Protein	PPI	0.0	0	1
ATPsyn-gamma	CG1416	Protein	Protein	PPI	0.0	0	1
Lcp2	HLH54F	Protein	Protein	PPI	0.0	0	1
lap	Sec5	Protein	Protein	PPI	0.0	0	1
hth	His4:CG33889	Protein	Protein	PPI	0.0	0	1
Mpcp	bor	Protein	Protein	PPI	0.0	0	1
His4:CG33895	Dys	Protein	Protein	PPI	0.0	0	1
cad	CG6933	Protein	Protein	PPI	0.0	0	1
CG7488	vir-1	Protein	Protein	PPI	0.0	0	1
Syx5	Sec22	Protein	Protein	PPI	0.0	0	1
CG3225	CG6418	Protein	Protein	PPI	0.0	0	1
esg	CG6569	Protein	Protein	PPI	0.0	0	1
betaTub56D	CG8173	Protein	Protein	PPI	0.0	0	1
awd	Hop	Protein	Protein	PPI	0.0	0	1
Adh	Tsf1	Protein	Protein	PPI	0.0	0	1
NetB	frtz	Protein	Protein	PPI	0.0	0	1
His4:CG33895	rad50	Protein	Protein	PPI	0.0	0	1
Sema-1a	Nrg	Protein	Protein	PPI	0.0	0	1
Sgt	CG9368	Protein	Protein	PPI	0.0	0	1
betaTub56D	pcs	Protein	Protein	PPI	0.0	0	1
Syx8	Gos28	Protein	Protein	PPI	0.0	0	1
CG6688	d	Protein	Protein	PPI	0.0	0	1
Nep1	CG9925	Protein	Protein	PPI	0.0	0	1
awd	Snx3	Protein	Protein	PPI	0.0	0	1
rpr	Cog3	Protein	Protein	PPI	0.0	0	1
CG12729	CG10949	Protein	Protein	PPI	0.0	0	1
Chc	Hsp83	Protein	Protein	PPI	0.0	0	1
CG6576	CG5386	Protein	Protein	PPI	0.0	0	1
slou	CG34168	Protein	Protein	PPI	0.0	0	1
pre-mod(mdg4)-V	su(Hw)	Protein	Protein	PPI	0.0	0	1
ird5	vret	Protein	Protein	PPI	0.0	0	1
r	Ten-m	Protein	Protein	PPI	0.0	0	1
Ran-like	CG12470	Protein	Protein	PPI	0.0	0	1
CG13287	CG3731	Protein	Protein	PPI	0.0	0	1
CG5390	Rtnl1	Protein	Protein	PPI	0.0	0	1
betaTub85D	His3.3B	Protein	Protein	PPI	0.0	0	1
CG14410	CG5532	Protein	Protein	PPI	0.0	0	1
CG11905	Fhos	Protein	Protein	PPI	0.0	0	1
RpL19	CG11586	Protein	Protein	PPI	0.0	0	1
Cdlc2	CG6654	Protein	Protein	PPI	0.0	0	1
CG4692	CG12170	Protein	Protein	PPI	0.0	0	1
ogre	betaggt-II	Protein	Protein	PPI	0.0	0	1
CSN4	Rpn6	Protein	Protein	PPI	0.0	0	1
CG6996	vfl	Protein	Protein	PPI	0.0	0	1
Arr1	CG3995	Protein	Protein	PPI	0.0	0	1
CanA1	Rpb4	Protein	Protein	PPI	0.0	0	1
Snr1	mbf1	Protein	Protein	PPI	0.0	0	1
Jupiter	CG13377	Protein	Protein	PPI	0.0	0	1
bsh	Cbl	Protein	Protein	PPI	0.0	0	1
CG12379	CG13025	Protein	Protein	PPI	0.0	0	1
arm	MED14	Protein	Protein	PPI	0.0	0	1
cib	eIF-5A	Protein	Protein	PPI	0.0	0	1
sbb	P32	Protein	Protein	PPI	0.0	0	1
CG11248	CG30428	Protein	Protein	PPI	0.0	0	1
Tapdelta	ird5	Protein	Protein	PPI	0.0	0	1
dre4	Atpalpha	Protein	Protein	PPI	0.0	0	1
Dhfr	CG11999	Protein	Protein	PPI	0.0	0	1
tral	CG43996	Protein	Protein	PPI	0.0	0	1
RpA-70	RPA2	Protein	Protein	PPI	0.0	0	1
Syx6	rump	Protein	Protein	PPI	0.0	0	1
zf30C	Usp7	Protein	Protein	PPI	0.0	0	1
Sema-2a	f	Protein	Protein	PPI	0.0	0	1
eIF-4a	LIMK1	Protein	Protein	PPI	0.0	0	1
TwdlE	pAbp	Protein	Protein	PPI	0.0	0	1
cup	smg	Protein	Protein	PPI	0.0	0	1
scu	regucalcin	Protein	Protein	PPI	0.0	0	1
Rab21	CkIIalpha	Protein	Protein	PPI	0.0	0	1
CG9581	CG11018	Protein	Protein	PPI	0.0	0	1
CstF-64	CG14563	Protein	Protein	PPI	0.0	0	1
CG32479	CG34159	Protein	Protein	PPI	0.0	0	1
CG10103	shrb	Protein	Protein	PPI	0.0	0	1
morgue	His4:CG31611	Protein	Protein	PPI	0.0	0	1
Pdi	CG4598	Protein	Protein	PPI	0.0	0	1
AIF	CG1603	Protein	Protein	PPI	0.0	0	1
Yippee	CG6617	Protein	Protein	PPI	0.0	0	1
CG14274	CG5327	Protein	Protein	PPI	0.0	0	1
Ubp64E	Doa	Protein	Protein	PPI	0.0	0	1
Fas2	14-3-3zeta	Protein	Protein	PPI	0.0	0	1
mRpL13	His1:CG33813	Protein	Protein	PPI	0.0	0	1
Past1	CG12262	Protein	Protein	PPI	0.0	0	1
scf	Nacalpha	Protein	Protein	PPI	0.0	0	1
His1:CG33846	calypso	Protein	Protein	PPI	0.0	0	1
CG13423	CG31324	Protein	Protein	PPI	0.0	0	1
Drp1	Nup93-1	Protein	Protein	PPI	0.0	0	1
Rap2l	spri	Protein	Protein	PPI	0.0	0	1
CG4704	RpS24	Protein	Protein	PPI	0.0	0	1
Met75Cb	CG4835	Protein	Protein	PPI	0.0	0	1
Or22a	CG17134	Protein	Protein	PPI	0.0	0	1
His4:CG33891	retinin	Protein	Protein	PPI	0.0	0	1
pUf68	mRpL39	Protein	Protein	PPI	0.0	0	1
pie	heph	Protein	Protein	PPI	0.0	0	1
MED15	CG43129	Protein	Protein	PPI	0.0	0	1
Hsp70Ba	CG4730	Protein	Protein	PPI	0.0	0	1
Tab2	Tab2	Protein	Protein	PPI	0.0	0	1
CG2070	bbc	Protein	Protein	PPI	0.0	0	1
pre-mod(mdg4)-W	Lsd-2	Protein	Protein	PPI	0.0	0	1
FK506-bp1	Aatf	Protein	Protein	PPI	0.0	0	1
exd	CG31957	Protein	Protein	PPI	0.0	0	1
sw	CG18787	Protein	Protein	PPI	0.0	0	1
zfh1	hale	Protein	Protein	PPI	0.0	0	1
maf-S	cnc	Protein	Protein	PPI	0.0	0	1
CG4325	CG9288	Protein	Protein	PPI	0.0	0	1
Pect	CG31958	Protein	Protein	PPI	0.0	0	1
CG7634	CG8417	Protein	Protein	PPI	0.0	0	1
Rel	RpS28b	Protein	Protein	PPI	0.0	0	1
Cfp1	CG15141	Protein	Protein	PPI	0.0	0	1
D	pdm2	Protein	Protein	PPI	0.0	0	1
cathD	CG4169	Protein	Protein	PPI	0.0	0	1
alphaTub84B	Rel	Protein	Protein	PPI	0.0	0	1
RpL26	Cyp9f2	Protein	Protein	PPI	0.0	0	1
P32	CG14840	Protein	Protein	PPI	0.0	0	1
wupA	CG5177	Protein	Protein	PPI	0.0	0	1
Bin1	Acn	Protein	Protein	PPI	0.0	0	1
Atg18a	dp	Protein	Protein	PPI	0.0	0	1
betaTub56D	rols	Protein	Protein	PPI	0.0	0	1
sina	CG44243	Protein	Protein	PPI	0.0	0	1
Nc73EF	CG13085	Protein	Protein	PPI	0.0	0	1
Arr1	CG12155	Protein	Protein	PPI	0.0	0	1
CG8188	dm	Protein	Protein	PPI	0.0	0	1
Phb2	rau	Protein	Protein	PPI	0.0	0	1
brk	modSP	Protein	Protein	PPI	0.0	0	1
Arp2	didum	Protein	Protein	PPI	0.0	0	1
Prm	Obp56d	Protein	Protein	PPI	0.0	0	1
Cdk5	CG8993	Protein	Protein	PPI	0.0	0	1
Deaf1	MFS10	Protein	Protein	PPI	0.0	0	1
CG2199	foxo	Protein	Protein	PPI	0.0	0	1
Yp1	CG6569	Protein	Protein	PPI	0.0	0	1
mts	Aats-phe	Protein	Protein	PPI	0.0	0	1
Pdi	cib	Protein	Protein	PPI	0.0	0	1
CkIIbeta	l(2)k09913	Protein	Protein	PPI	0.0	0	1
Iap2	Nup50	Protein	Protein	PPI	0.0	0	1
CG13220	Pp2A-29B	Protein	Protein	PPI	0.0	0	1
CG13144	CG32473	Protein	Protein	PPI	0.0	0	1
CycD	hpo	Protein	Protein	PPI	0.0	0	1
CG18259	CG11905	Protein	Protein	PPI	0.0	0	1
CG18619	AdSL	Protein	Protein	PPI	0.0	0	1
ZnT41F	CG5639	Protein	Protein	PPI	0.0	0	1
dx	cnn	Protein	Protein	PPI	0.0	0	1
Sirt7	rhea	Protein	Protein	PPI	0.0	0	1
CG31626	CG33017	Protein	Protein	PPI	0.0	0	1
CG7886	CG31176	Protein	Protein	PPI	0.0	0	1
CG15356	CG12470	Protein	Protein	PPI	0.0	0	1
CG12159	CG31792	Protein	Protein	PPI	0.0	0	1
CG15631	MED4	Protein	Protein	PPI	0.0	0	1
CG16813	CG16813	Protein	Protein	PPI	0.0	0	1
Dyb	CG1635	Protein	Protein	PPI	0.0	0	1
pre-mod(mdg4)-K	CG11164	Protein	Protein	PPI	0.0	0	1
CG10559	LpR1	Protein	Protein	PPI	0.0	0	1
CG8292	CG18135	Protein	Protein	PPI	0.0	0	1
Cpr49Ac	CG5568	Protein	Protein	PPI	0.0	0	1
CG7834	key	Protein	Protein	PPI	0.0	0	1
CG3213	CG14540	Protein	Protein	PPI	0.0	0	1
Snx1	CG13477	Protein	Protein	PPI	0.0	0	1
Reck	Vsx2	Protein	Protein	PPI	0.0	0	1
CG13067	CG1104	Protein	Protein	PPI	0.0	0	1
CG12289	CG7335	Protein	Protein	PPI	0.0	0	1
Bacc	CG7911	Protein	Protein	PPI	0.0	0	1
awd	PHGPx	Protein	Protein	PPI	0.0	0	1
CG1695	vir-1	Protein	Protein	PPI	0.0	0	1
rb	CG4617	Protein	Protein	PPI	0.0	0	1
CG8316	Tab2	Protein	Protein	PPI	0.0	0	1
Or43a	Or43a	Protein	Protein	PPI	0.0	0	1
CG6985	cu	Protein	Protein	PPI	0.0	0	1
asf1	hd	Protein	Protein	PPI	0.0	0	1
CG8525	Prosalpha2	Protein	Protein	PPI	0.0	0	1
Tak1	cindr	Protein	Protein	PPI	0.0	0	1
Ost48	OstDelta	Protein	Protein	PPI	0.0	0	1
GM130	CG6073	Protein	Protein	PPI	0.0	0	1
okr	Pvr	Protein	Protein	PPI	0.0	0	1
mtSSB	CG2162	Protein	Protein	PPI	0.0	0	1
snRNP-U1-70K	CG6218	Protein	Protein	PPI	0.0	0	1
Fas2	bnb	Protein	Protein	PPI	0.0	0	1
D1	Mhcl	Protein	Protein	PPI	0.0	0	1
Ald	GstS1	Protein	Protein	PPI	0.0	0	1
CG9796	pAbp	Protein	Protein	PPI	0.0	0	1
cad	CG13339	Protein	Protein	PPI	0.0	0	1
Pomp	Prosalpha2	Protein	Protein	PPI	0.0	0	1
regucalcin	CG10184	Protein	Protein	PPI	0.0	0	1
Hsp26	nudE	Protein	Protein	PPI	0.0	0	1
porin	CG4169	Protein	Protein	PPI	0.0	0	1
CG15549	spn-F	Protein	Protein	PPI	0.0	0	1
Membrin	Slh	Protein	Protein	PPI	0.0	0	1
CG7737	HIP	Protein	Protein	PPI	0.0	0	1
ImpL3	CG5854	Protein	Protein	PPI	0.0	0	1
Pex5	Sgt	Protein	Protein	PPI	0.0	0	1
Rpd3	CG8745	Protein	Protein	PPI	0.0	0	1
ASPP	LanB1	Protein	Protein	PPI	0.0	0	1
GstS1	CG12203	Protein	Protein	PPI	0.0	0	1
Poxm	Scp1	Protein	Protein	PPI	0.0	0	1
ird5	Tcp-1eta	Protein	Protein	PPI	0.0	0	1
TfIIA-L	Deaf1	Protein	Protein	PPI	0.0	0	1
imd	RpL17	Protein	Protein	PPI	0.0	0	1
CG13337	SmB	Protein	Protein	PPI	0.0	0	1
FK506-bp1	CG11030	Protein	Protein	PPI	0.0	0	1
Hsp26	CG4949	Protein	Protein	PPI	0.0	0	1
dgt3	dgt6	Protein	Protein	PPI	0.0	0	1
Dll	exd	Protein	Protein	PPI	0.0	0	1
cib	CG10638	Protein	Protein	PPI	0.0	0	1
Pms2	Oat	Protein	Protein	PPI	0.0	0	1
His3.3A	RhoGAP68F	Protein	Protein	PPI	0.0	0	1
Hsp60C	Slimp	Protein	Protein	PPI	0.0	0	1
phl	Dsor1	Protein	Protein	PPI	0.0	0	1
CG5126	Vha14-1	Protein	Protein	PPI	0.0	0	1
CG13077	CG13671	Protein	Protein	PPI	0.0	0	1
e(y)1	His4:CG33885	Protein	Protein	PPI	0.0	0	1
bw	w	Protein	Protein	PPI	0.0	0	1
fs(1)h	His1:CG33813	Protein	Protein	PPI	0.0	0	1
Vinc	Lsd-2	Protein	Protein	PPI	0.0	0	1
Zip99C	key	Protein	Protein	PPI	0.0	0	1
Rpt4	Rpn5	Protein	Protein	PPI	0.0	0	1
msl-1	JIL-1	Protein	Protein	PPI	0.0	0	1
disco	CG15529	Protein	Protein	PPI	0.0	0	1
CG11656	rdhB	Protein	Protein	PPI	0.0	0	1
opa	CG9911	Protein	Protein	PPI	0.0	0	1
Prosalpha4	Prosbeta7	Protein	Protein	PPI	0.0	0	1
sol	CG3630	Protein	Protein	PPI	0.0	0	1
Cnx99A	Spindly	Protein	Protein	PPI	0.0	0	1
Kap-alpha3	CG10425	Protein	Protein	PPI	0.0	0	1
trbd	CG33096	Protein	Protein	PPI	0.0	0	1
RpS15Ab	CG31802	Protein	Protein	PPI	0.0	0	1
Fim	CG9467	Protein	Protein	PPI	0.0	0	1
brm	CG7185	Protein	Protein	PPI	0.0	0	1
ird5	mask	Protein	Protein	PPI	0.0	0	1
mRpL24	Ect4	Protein	Protein	PPI	0.0	0	1
His3.3A	Pex14	Protein	Protein	PPI	0.0	0	1
CG31917	CG7386	Protein	Protein	PPI	0.0	0	1
Tctp	CG9986	Protein	Protein	PPI	0.0	0	1
MtnA	CG11380	Protein	Protein	PPI	0.0	0	1
sol	CG4325	Protein	Protein	PPI	0.0	0	1
CG2064	RhoGAP68F	Protein	Protein	PPI	0.0	0	1
sgg	CG13889	Protein	Protein	PPI	0.0	0	1
Pglym78	Prx2540-2	Protein	Protein	PPI	0.0	0	1
c(3)G	HLH54F	Protein	Protein	PPI	0.0	0	1
Hsp70Aa	CG7945	Protein	Protein	PPI	0.0	0	1
lds	pre-mod(mdg4)-L	Protein	Protein	PPI	0.0	0	1
Asciz	Rtnl1	Protein	Protein	PPI	0.0	0	1
CG14044	CG14641	Protein	Protein	PPI	0.0	0	1
ald	CG5708	Protein	Protein	PPI	0.0	0	1
ca	Poxm	Protein	Protein	PPI	0.0	0	1
Doc1	Doc2	Protein	Protein	PPI	0.0	0	1
rib	dik	Protein	Protein	PPI	0.0	0	1
Tak1	aru	Protein	Protein	PPI	0.0	0	1
P5cr-2	CG1635	Protein	Protein	PPI	0.0	0	1
Hrb27C	His1:CG33831	Protein	Protein	PPI	0.0	0	1
RtGEF	fws	Protein	Protein	PPI	0.0	0	1
Bsg25D	Rab6	Protein	Protein	PPI	0.0	0	1
Su(H)	His4:CG33891	Protein	Protein	PPI	0.0	0	1
CG18476	Mer	Protein	Protein	PPI	0.0	0	1
Rala	CG32532	Protein	Protein	PPI	0.0	0	1
Usf	alt	Protein	Protein	PPI	0.0	0	1
bocksbeutel	TFAM	Protein	Protein	PPI	0.0	0	1
pre-mod(mdg4)-K	Tango9	Protein	Protein	PPI	0.0	0	1
CG30263	CG31869	Protein	Protein	PPI	0.0	0	1
Zw10	danr	Protein	Protein	PPI	0.0	0	1
Gnf1	prod	Protein	Protein	PPI	0.0	0	1
hk	Bre1	Protein	Protein	PPI	0.0	0	1
CG13083	CG6664	Protein	Protein	PPI	0.0	0	1
CG6470	CG3021	Protein	Protein	PPI	0.0	0	1
cm	Or98b	Protein	Protein	PPI	0.0	0	1
R	l(1)G0320	Protein	Protein	PPI	0.0	0	1
Hil	squ	Protein	Protein	PPI	0.0	0	1
Cpr64Ac	CG4390	Protein	Protein	PPI	0.0	0	1
CG17666	rols	Protein	Protein	PPI	0.0	0	1
ewg	CG14521	Protein	Protein	PPI	0.0	0	1
CG1309	CG1746	Protein	Protein	PPI	0.0	0	1
msb1l	RpL37a	Protein	Protein	PPI	0.0	0	1
CG12581	Cka	Protein	Protein	PPI	0.0	0	1
png	spn-A	Protein	Protein	PPI	0.0	0	1
14-3-3epsilon	Tango2	Protein	Protein	PPI	0.0	0	1
lwr	Cul2	Protein	Protein	PPI	0.0	0	1
Fas2	RpS27A	Protein	Protein	PPI	0.0	0	1
ci	CanA-14F	Protein	Protein	PPI	0.0	0	1
BM-40-SPARC	Sgt	Protein	Protein	PPI	0.0	0	1
msb1l	RpL10Ab	Protein	Protein	PPI	0.0	0	1
CG13458	koi	Protein	Protein	PPI	0.0	0	1
Rep	Gfrl	Protein	Protein	PPI	0.0	0	1
pre-mod(mdg4)-J	yellow-d2	Protein	Protein	PPI	0.0	0	1
CG15436	CG8301	Protein	Protein	PPI	0.0	0	1
RpL7-like	CG6712	Protein	Protein	PPI	0.0	0	1
CG11505	CG13857	Protein	Protein	PPI	0.0	0	1
Sod2	CG6084	Protein	Protein	PPI	0.0	0	1
Clp	HP1b	Protein	Protein	PPI	0.0	0	1
RpA-70	CG42565	Protein	Protein	PPI	0.0	0	1
chico	CG7668	Protein	Protein	PPI	0.0	0	1
Argk	Rtnl1	Protein	Protein	PPI	0.0	0	1
RagC-D	RagA-B	Protein	Protein	PPI	0.0	0	1
E(spl)m3-HLH	RpL7	Protein	Protein	PPI	0.0	0	1
CSN3	CG14071	Protein	Protein	PPI	0.0	0	1
Gale	CG12262	Protein	Protein	PPI	0.0	0	1
mon2	skl	Protein	Protein	PPI	0.0	0	1
ced-6	Cyp9f2	Protein	Protein	PPI	0.0	0	1
Fas2	Xpac	Protein	Protein	PPI	0.0	0	1
Smn	Gem2	Protein	Protein	PPI	0.0	0	1
Ugt	CG2865	Protein	Protein	PPI	0.0	0	1
CG2064	Pp2A-29B	Protein	Protein	PPI	0.0	0	1
aru	CG7800	Protein	Protein	PPI	0.0	0	1
Cpr64Ad	CG14369	Protein	Protein	PPI	0.0	0	1
ras	PCNA	Protein	Protein	PPI	0.0	0	1
pre-mod(mdg4)-I	CG9572	Protein	Protein	PPI	0.0	0	1
SsRbeta	KdelR	Protein	Protein	PPI	0.0	0	1
cup	me31B	Protein	Protein	PPI	0.0	0	1
mei-S332	CG6654	Protein	Protein	PPI	0.0	0	1
CG9769	Trc8	Protein	Protein	PPI	0.0	0	1
RpL14	CG4896	Protein	Protein	PPI	0.0	0	1
Csat	CG33017	Protein	Protein	PPI	0.0	0	1
CG16734	Mhc	Protein	Protein	PPI	0.0	0	1
Fadd	CG32138	Protein	Protein	PPI	0.0	0	1
FK506-bp1	His2A:CG33862	Protein	Protein	PPI	0.0	0	1
ac	E(spl)m3-HLH	Protein	Protein	PPI	0.0	0	1
CanB	TpnC73F	Protein	Protein	PPI	0.0	0	1
ImpL3	Rpt1	Protein	Protein	PPI	0.0	0	1
CG11164	CG6664	Protein	Protein	PPI	0.0	0	1
jagn	CG10425	Protein	Protein	PPI	0.0	0	1
Rpn8	Rpt6	Protein	Protein	PPI	0.0	0	1
sty	brk	Protein	Protein	PPI	0.0	0	1
exd	CG32176	Protein	Protein	PPI	0.0	0	1
CG13005	CG33017	Protein	Protein	PPI	0.0	0	1
trr	His3:CG33863	Protein	Protein	PPI	0.0	0	1
hbs	CG3880	Protein	Protein	PPI	0.0	0	1
cid	His4:CG33909	Protein	Protein	PPI	0.0	0	1
Arf79F	OstDelta	Protein	Protein	PPI	0.0	0	1
CG7379	Sap130	Protein	Protein	PPI	0.0	0	1
CG10344	CG1746	Protein	Protein	PPI	0.0	0	1
CBP	His4:CG33891	Protein	Protein	PPI	0.0	0	1
CG13322	Use1	Protein	Protein	PPI	0.0	0	1
E(z)	His3:CG33854	Protein	Protein	PPI	0.0	0	1
skpF	CG7148	Protein	Protein	PPI	0.0	0	1
CycK	mRpS9	Protein	Protein	PPI	0.0	0	1
Klp61F	Mi-2	Protein	Protein	PPI	0.0	0	1
regucalcin	ERp60	Protein	Protein	PPI	0.0	0	1
CG17568	CG11760	Protein	Protein	PPI	0.0	0	1
CG14708	RpS10b	Protein	Protein	PPI	0.0	0	1
Past1	Tcp-1eta	Protein	Protein	PPI	0.0	0	1
CG13022	CG11076	Protein	Protein	PPI	0.0	0	1
CG8180	Nedd4	Protein	Protein	PPI	0.0	0	1
ssp3	CG4511	Protein	Protein	PPI	0.0	0	1
Prp8	CG15308	Protein	Protein	PPI	0.0	0	1
Fbp2	CG32219	Protein	Protein	PPI	0.0	0	1
Tango7	mub	Protein	Protein	PPI	0.0	0	1
CG15475	mad2	Protein	Protein	PPI	0.0	0	1
Jra	kay	Protein	Protein	PPI	0.0	0	1
CG14786	RanBPM	Protein	Protein	PPI	0.0	0	1
Eno	regucalcin	Protein	Protein	PPI	0.0	0	1
e(y)1	His4:CG33873	Protein	Protein	PPI	0.0	0	1
Fas2	Nup93-2	Protein	Protein	PPI	0.0	0	1
Rpt6	Prosbeta2	Protein	Protein	PPI	0.0	0	1
Cat	CG5380	Protein	Protein	PPI	0.0	0	1
Tim8	CG12609	Protein	Protein	PPI	0.0	0	1
Chi	CG5618	Protein	Protein	PPI	0.0	0	1
CG30382	Mdh2	Protein	Protein	PPI	0.0	0	1
Hsp60B	kin17	Protein	Protein	PPI	0.0	0	1
Arp6	CG4362	Protein	Protein	PPI	0.0	0	1
COX2	Ca-P60A	Protein	Protein	PPI	0.0	0	1
CSN1a	Ada2b	Protein	Protein	PPI	0.0	0	1
Prx2540-2	PHGPx	Protein	Protein	PPI	0.0	0	1
polo	tap	Protein	Protein	PPI	0.0	0	1
CG8993	Mdh2	Protein	Protein	PPI	0.0	0	1
CG3517	CG3517	Protein	Protein	PPI	0.0	0	1
CG11885	CG13319	Protein	Protein	PPI	0.0	0	1
nopo	CG3995	Protein	Protein	PPI	0.0	0	1
cid	His2A:CG33832	Protein	Protein	PPI	0.0	0	1
CG6453	Gp210	Protein	Protein	PPI	0.0	0	1
CG10694	Spf45	Protein	Protein	PPI	0.0	0	1
Ada2b	CG17777	Protein	Protein	PPI	0.0	0	1
disco	Mst84Dc	Protein	Protein	PPI	0.0	0	1
MRP	PMCA	Protein	Protein	PPI	0.0	0	1
ssp	CG12818	Protein	Protein	PPI	0.0	0	1
CG4896	raps	Protein	Protein	PPI	0.0	0	1
